Location,year,counts,offset,x1
47235d1f,15,3,0.35178,90.45726555577649
14a06ce1,15,0,0.00529,185.87360594795538
89c9d5ba,15,0,0.07826,451.04747411022635
802bcd6f,15,2,0.04926,529.6452182453144
b5f1a762,15,0,0.03559,261.3838608545034
f89b93ae,15,1,0.07149,55.31630531630531
352ce11a,15,0,0.04384,166.5647455792988
e27e8033,15,0,0.157,77.51025226885687
1778258c,15,0,0.0275,101.91203238586012
954f2cb4,15,2,0.02893,787.185803193146
cb173123,15,6,0.09182,672.815094835632
ce5d1ed1,15,1,0.0718,133.07098362139354
118e2f5e,15,2,0.3263,229.49794388831512
bb345b03,15,2,0.05247,565.1157544641367
d7a280be,15,2,0.11056,353.07030050148114
5b08009a,15,0,0.08132,34.14131862524958
638a036c,15,0,0.01441,443.42359767891685
a8cdc2c2,15,6,0.14332,261.50276885354583
6e97cded,15,2,1.69095,24.05202094507383
c3885694,15,1,0.2088,192.2323915447806
f4cdaee1,15,19,0.36855,337.1989351772243
377480be,15,3,0.16994,211.199345944454
19deb977,15,5,0.05209,330.6108282308156
211eb2ae,15,0,0.03061,498.07542816264487
ab95b70d,15,1,0.0133,0
f526a4e0,15,1,0.06088,16.420361247947454
ecc34c2e,15,1,0.05179,463.8568556579112
e3e35fdb,15,0,0.00705,440.20079945513453
df31f97d,15,1,0.06875,14.31229426077
e769f6fe,15,3,0.04182,713.9687883149915
5bc8b302,15,4,0.20213,106.29143115579018
79e354b2,15,0,0.09445,51.79738486414592
ff84071f,15,3,0.03643,385.36422029675157
a6484004,15,0,0.00778,122.6993865030675
20760acb,15,3,0.13858,390.78429656632557
52fd31d7,16,4,0.31387,581.2154091900303
3421b03c,16,0,0.06422,145.95843226554425
ff529e8f,16,1,0.00669,422.4316402210816
c304b52e,16,0,0.0049,780.5416473624343
ca72fd20,16,1,0.05361,728.7411609308684
6028e7b7,16,2,0.113,234.4045426415593
fdb23048,16,0,0.02021,315.16075281245185
0f7c71d8,16,3,0.02974,932.4441062821219
34fe95a5,16,11,0.48261,563.197612608662
11184bca,16,1,0.06544,167.72648019115692
aadc708f,16,0,0.08178,246.27254698835023
45e05b54,16,0,0.25393,20.05811948876993
056f421c,16,1,0.08542,158.26900258621782
525214eb,16,0,0.03993,933.4075060015444
a33682bf,16,0,0.0574,368.44976623996035
be428bac,16,1,0.10115,159.5066914894636
8f3fe004,16,2,0.06314,782.3309405358938
88d245ba,16,0,0.10666,201.4525616102099
72cd92d3,16,1,0.09032,240.96276050294338
a06de818,16,0,0.10777,751.0416819040362
d531f652,16,1,0.20611,19.316037081605415
7778c917,16,0,0.09026,65.17304092700337
205e19b2,16,5,0.24048,525.6020927638859
9a312f28,16,0,0.01928,598.292594120791
0eb837a8,16,0,0.05755,117.35957774554463
0f9ed4e2,16,3,0.36591,165.1493909475994
c2be3453,16,5,5.4357,35.030681209976386
e24cd8b8,16,2,0.01867,372.3318889423848
550e54c5,16,2,0.05604,443.0238938400914
156ec693,16,0,0.03049,407.13297155731294
cf35c6c5,16,0,0.02722,339.8184800658962
14298a4c,16,1,0.04855,740.7445158885209
5e125303,16,0,0.21533,196.73884296451408
21255d80,16,0,0.01909,934.1300154938749
55a7fd48,16,0,0.02,926.9748200813951
a4728441,16,1,0.02004,381.53580965415614
acd4504e,16,1,0.00626,600.6448751781211
8ccec174,16,2,0.02483,381.6947515294622
a4a399e0,16,12,0.61202,349.2365101182554
d4270efc,16,4,0.09103,816.9057625421191
957796e0,16,2,0.03482,654.2952890167074
78ce3bab,16,0,0.0091,376.0423973189931
60760148,16,0,0.02882,431.06882810088325
5eac0b24,16,1,0.10367,517.6890243604057
5cafec9f,16,0,0.00722,544.409108249256
ad8153f8,16,0,0.06352,263.81700392750935
78eaa11e,16,0,0.073,214.33824132891067
1f9012d1,16,0,0.0522,98.69695356994559
8d66d502,16,1,0.0659,682.1007020514222
1a1685ad,16,1,0.08174,639.0783421390055
afbc2e22,16,0,0.00796,640.7120967430217
2e23216d,16,0,0.03725,353.5353535353535
eda1ed99,16,0,0.08476,316.3404744836627
f3fb7a0c,16,7,3.02852,76.5325199111745
feb5d49b,16,12,0.35641,582.4332205470519
9bd1560c,16,0,0.00767,812.2948601279837
6a97c123,16,0,0.00596,170.35775127768312
47235d1f,16,3,0.35079,98.9853228643216
14a06ce1,16,0,0.00511,185.87360594795538
89c9d5ba,16,3,0.07785,451.04747411022635
802bcd6f,16,1,0.04924,570.2461114649651
b5f1a762,16,1,0.03528,261.3838608545034
f89b93ae,16,2,0.07126,69.30427566180818
352ce11a,16,2,0.04347,166.5647455792988
e27e8033,16,1,0.15793,77.51025226885687
1778258c,16,1,0.02726,101.91203238586012
954f2cb4,16,0,0.02879,856.3181917171694
cb173123,16,1,0.09167,738.1603355239351
ce5d1ed1,16,2,0.07206,146.99856022306486
118e2f5e,16,6,0.32759,235.62727272680732
bb345b03,16,0,0.05268,603.2327737132315
d7a280be,16,2,0.10898,371.1600255376606
5b08009a,16,1,0.08108,34.14131862524958
638a036c,16,0,0.01449,443.42359767891685
a8cdc2c2,16,2,0.1431,303.36712832884587
6e97cded,16,2,1.71889,25.234788028665896
c3885694,16,1,0.20869,197.02166357543194
f4cdaee1,16,10,0.36468,388.75232006394253
377480be,16,3,0.17006,228.8526353407115
19deb977,16,0,0.05253,426.5985418034783
211eb2ae,16,1,0.03034,498.07542816264487
ab95b70d,16,0,0.01321,75.18796992481204
f526a4e0,16,0,0.06096,32.846116832704354
ecc34c2e,16,2,0.05213,483.1656025202398
e3e35fdb,16,0,0.00701,440.20079945513453
df31f97d,16,0,0.06963,28.857748806224546
e769f6fe,16,0,0.04207,785.7047997927533
5bc8b302,16,0,0.20289,126.08067570137965
79e354b2,16,0,0.09424,51.79738486414592
ff84071f,16,0,0.03645,467.7139320727604
a6484004,16,1,0.00786,122.6993865030675
20760acb,16,3,0.13924,412.43244204186317
52fd31d7,17,1,0.31549,593.959538925271
3421b03c,17,0,0.06419,145.95843226554425
ff529e8f,17,0,0.00715,571.9084713122625
c304b52e,17,0,0.00477,780.5416473624343
ca72fd20,17,3,0.05317,747.3943972673728
6028e7b7,17,3,0.11327,252.10365768580706
fdb23048,17,1,0.02002,315.16075281245185
0f7c71d8,17,1,0.02982,1033.318349725296
34fe95a5,17,2,0.48743,585.9903437994785
11184bca,17,0,0.06535,183.00765378528897
aadc708f,17,2,0.08057,246.27254698835023
45e05b54,17,1,0.25398,20.05811948876993
056f421c,17,0,0.08514,169.97586280630682
525214eb,17,0,0.03987,933.4075060015444
a33682bf,17,0,0.05817,368.44976623996035
be428bac,17,0,0.10138,169.39299895362572
8f3fe004,17,0,0.06291,814.0065819676328
88d245ba,17,1,0.10707,201.4525616102099
72cd92d3,17,1,0.09109,252.03450540994072
a06de818,17,2,0.10835,751.0416819040362
d531f652,17,0,0.20644,24.167815258307176
7778c917,17,0,0.08965,65.17304092700337
205e19b2,17,1,0.23971,546.393842597552
9a312f28,17,0,0.01911,598.292594120791
0eb837a8,17,0,0.05765,117.35957774554463
0f9ed4e2,17,1,0.36505,173.34812834204064
c2be3453,17,3,5.49919,35.950525940185926
e24cd8b8,17,0,0.01774,479.45561684811594
550e54c5,17,0,0.05554,478.7126875588637
156ec693,17,0,0.02979,407.13297155731294
cf35c6c5,17,0,0.02631,339.8184800658962
14298a4c,17,0,0.04832,761.3418382366157
5e125303,17,1,0.2169,196.73884296451408
21255d80,17,1,0.01916,934.1300154938749
55a7fd48,17,1,0.02015,926.9748200813951
a4728441,17,0,0.02025,431.43600925495457
acd4504e,17,0,0.00646,760.389284123808
8ccec174,17,0,0.02434,462.24247605624436
a4a399e0,17,0,0.613,368.84371249726263
d4270efc,17,1,0.09142,860.8473202703406
957796e0,17,1,0.03454,711.7335428937896
78ce3bab,17,0,0.00914,376.0423973189931
60760148,17,0,0.02886,431.06882810088325
5eac0b24,17,1,0.10279,527.3350164506923
5cafec9f,17,0,0.00714,544.409108249256
ad8153f8,17,0,0.06382,263.81700392750935
78eaa11e,17,0,0.07212,214.33824132891067
1f9012d1,17,0,0.05224,98.69695356994559
8d66d502,17,0,0.06559,697.2752088799502
1a1685ad,17,1,0.08136,651.3122545441927
afbc2e22,17,0,0.00798,640.7120967430217
2e23216d,17,0,0.03715,353.5353535353535
eda1ed99,17,0,0.08473,316.3404744836627
f3fb7a0c,17,10,3.065,78.84387991540099
feb5d49b,17,0,0.35499000000000003,616.1023095176195
9bd1560c,17,0,0.00791,812.2948601279837
6a97c123,17,0,0.00606,170.35775127768312
47235d1f,17,2,0.34975,107.53744806743457
14a06ce1,17,0,0.0049,185.87360594795538
89c9d5ba,17,1,0.07802,489.583119582288
802bcd6f,17,1,0.04935,590.5548035851926
b5f1a762,17,0,0.03575,289.7285320563174
f89b93ae,17,0,0.06999,97.37051197951797
352ce11a,17,2,0.04316,212.57348724021438
e27e8033,17,1,0.15872,83.84217147356782
1778258c,17,0,0.0269,138.59581815255123
954f2cb4,17,1,0.02938,856.3181917171694
cb173123,17,0,0.09222,749.0690297532359
ce5d1ed1,17,0,0.07195,174.75320912675622
118e2f5e,17,2,0.32864,253.9428501253848
bb345b03,17,0,0.05174,603.2327737132315
d7a280be,17,0,0.10884,389.51201672870485
5b08009a,17,0,0.0802,46.474816405219975
638a036c,17,0,0.01417,443.42359767891685
a8cdc2c2,17,1,0.14249,317.3433687201806
6e97cded,17,2,1.7519,26.3983296165511
c3885694,17,0,0.20963,201.81346001991898
f4cdaee1,17,4,0.36305,416.1736209304556
377480be,17,0,0.16981,246.49346798801244
19deb977,17,2,0.05215,426.5985418034783
211eb2ae,17,1,0.03036,531.0352172199949
ab95b70d,17,1,0.01276,75.18796992481204
f526a4e0,17,0,0.05943,32.846116832704354
ecc34c2e,17,2,0.0513,521.5312269207769
e3e35fdb,17,0,0.00693,440.20079945513453
df31f97d,17,0,0.07073,28.857748806224546
e769f6fe,17,0,0.04152,785.7047997927533
5bc8b302,17,0,0.20277,126.08067570137965
79e354b2,17,2,0.09403,51.79738486414592
ff84071f,17,1,0.03591,467.7139320727604
a6484004,17,0,0.00778,249.9258496073932
20760acb,17,2,0.1381,433.97797493471006
52fd31d7,18,0,0.31657,597.1292114980943
3421b03c,18,2,0.06356,145.95843226554425
ff529e8f,18,1,0.00724,571.9084713122625
c304b52e,18,0,0.00469,780.5416473624343
ca72fd20,18,1,0.05358,803.8171920764757
6028e7b7,18,1,0.11192,278.5890465796007
fdb23048,18,0,0.0198,365.1108027625018
0f7c71d8,18,0,0.02984,1066.8528903020901
34fe95a5,18,0,0.49382,590.0934970727691
11184bca,18,0,0.06547,183.00765378528897
aadc708f,18,1,0.08005,271.0956821503212
45e05b54,18,0,0.25594,23.9954373878171
056f421c,18,3,0.08595,169.97586280630682
525214eb,18,1,0.03954,933.4075060015444
a33682bf,18,0,0.05829,368.44976623996035
be428bac,18,0,0.10066,169.39299895362572
8f3fe004,18,1,0.06149,814.0065819676328
88d245ba,18,1,0.10659,210.79224592887994
72cd92d3,18,4,0.09001,263.0126588845263
a06de818,18,2,0.10837,769.5003805657806
d531f652,18,1,0.20401,24.167815258307176
7778c917,18,1,0.08912,65.17304092700337
205e19b2,18,1,0.23823,550.5655500774235
9a312f28,18,0,0.01868,598.292594120791
0eb837a8,18,0,0.05744,117.35957774554463
0f9ed4e2,18,1,0.36567,176.08747911590723
c2be3453,18,7,5.55894,36.496060828051235
e24cd8b8,18,0,0.01815,479.45561684811594
550e54c5,18,0,0.0564,478.7126875588637
156ec693,18,0,0.03012,407.13297155731294
cf35c6c5,18,1,0.0265,339.8184800658962
14298a4c,18,2,0.04771,761.3418382366157
5e125303,18,1,0.21609,201.34926251269295
21255d80,18,0,0.01911,986.3220822997204
55a7fd48,18,0,0.02001,976.6026116446706
a4728441,18,0,0.02023,431.43600925495457
acd4504e,18,0,0.00664,760.389284123808
8ccec174,18,0,0.02405,462.24247605624436
a4a399e0,18,4,0.6153,368.84371249726263
d4270efc,18,2,0.0917,871.785845757105
957796e0,18,0,0.03462,740.6854826737548
78ce3bab,18,0,0.00891,376.0423973189931
60760148,18,0,0.02844,431.06882810088325
5eac0b24,18,0,0.10235,537.0635892690598
5cafec9f,18,0,0.00691,544.409108249256
ad8153f8,18,1,0.06419,263.81700392750935
78eaa11e,18,0,0.07178,214.33824132891067
1f9012d1,18,0,0.05208,98.69695356994559
8d66d502,18,1,0.06569,697.2752088799502
1a1685ad,18,2,0.08106,663.6033066582537
afbc2e22,18,0,0.00795,640.7120967430217
2e23216d,18,0,0.03684,353.5353535353535
eda1ed99,18,6,0.08501,316.3404744836627
f3fb7a0c,18,9,3.10548,82.1065226560209
feb5d49b,18,6,0.35474,616.1023095176195
9bd1560c,18,0,0.00797,812.2948601279837
6a97c123,18,0,0.00616,170.35775127768312
47235d1f,18,2,0.34935,113.2558183319092
14a06ce1,18,0,0.00505,185.87360594795538
89c9d5ba,18,1,0.07849,502.4003459345054
802bcd6f,18,0,0.04892,610.8182281039362
b5f1a762,18,0,0.03577,289.7285320563174
f89b93ae,18,0,0.06981,97.37051197951797
352ce11a,18,1,0.04268,258.91269020592335
e27e8033,18,0,0.15984,90.14257469937428
1778258c,18,0,0.02711,138.59581815255123
954f2cb4,18,0,0.02906,890.3549514176459
cb173123,18,1,0.09184,749.0690297532359
ce5d1ed1,18,1,0.07156,174.75320912675622
118e2f5e,18,1,0.32946,260.02853659081813
bb345b03,18,1,0.05202,603.2327737132315
d7a280be,18,2,0.10783,389.51201672870485
5b08009a,18,0,0.07998,46.474816405219975
638a036c,18,0,0.01412,443.42359767891685
a8cdc2c2,18,0,0.14295,324.36140507360886
6e97cded,18,5,1.78328,27.539947288792668
c3885694,18,1,0.20995,201.81346001991898
f4cdaee1,18,7,0.36553,427.19138707836913
377480be,18,0,0.17085,246.49346798801244
19deb977,18,0,0.05239,464.94945263761065
211eb2ae,18,0,0.03025,563.9732936363322
ab95b70d,18,0,0.01262,153.55787588092488
f526a4e0,18,0,0.05987,32.846116832704354
ecc34c2e,18,0,0.05099,560.5175816966054
e3e35fdb,18,0,0.00722,440.20079945513453
df31f97d,18,2,0.0714,28.857748806224546
e769f6fe,18,1,0.04181,785.7047997927533
5bc8b302,18,2,0.20568,126.08067570137965
79e354b2,18,0,0.09453,73.06719237238796
ff84071f,18,0,0.03582,495.5613283412093
a6484004,18,0,0.00803,249.9258496073932
20760acb,18,3,0.13761,448.4602341671503
52fd31d7,19,1,0.31678,597.1292114980943
3421b03c,19,0,0.06362,177.42476329134664
ff529e8f,19,0,0.00742,710.0300182735884
c304b52e,19,0,0.00482,780.5416473624343
ca72fd20,19,0,0.05352,822.48087255426594
6028e7b7,19,1,0.10886,287.52400011784226
fdb23048,19,0,0.01977,365.1108027625018
0f7c71d8,19,0,0.03014,1066.8528903020901
34fe95a5,19,2,0.49732,590.0934970727691
11184bca,19,0,0.06535,183.00765378528897
aadc708f,19,0,0.08053,283.5878745300838
45e05b54,19,0,0.25889,23.9954373878171
056f421c,19,0,0.0853,204.8798767679124
525214eb,19,0,0.03971,958.6983507157579
a33682bf,19,0,0.05818,368.44976623996035
be428bac,19,2,0.09676,169.39299895362572
8f3fe004,19,0,0.06205,830.2693889281142
88d245ba,19,0,0.10585,220.1739890567531
72cd92d3,19,3,0.09042,307.4521656060017
a06de818,19,1,0.10897,787.9556726207774
d531f652,19,0,0.20186,29.069535762204044
7778c917,19,0,0.0889,76.39386677978612
205e19b2,19,1,0.23709,554.7631742221575
9a312f28,19,2,0.01883,598.292594120791
0eb837a8,19,1,0.05754,117.35957774554463
0f9ed4e2,19,1,0.36707,178.82218527173077
c2be3453,19,6,5.6162,37.75529370338358
e24cd8b8,19,0,0.01801,479.45561684811594
550e54c5,19,1,0.05582,478.7126875588637
156ec693,19,0,0.0299,407.13297155731294
cf35c6c5,19,0,0.02631,377.55432912249995
14298a4c,19,0,0.0478,803.261771164723
5e125303,19,1,0.21601,205.9769639333973
21255d80,19,0,0.01906,986.3220822997204
55a7fd48,19,0,0.02016,976.6026116446706
a4728441,19,0,0.02028,431.43600925495457
acd4504e,19,0,0.00649,760.389284123808
8ccec174,19,0,0.02374,462.24247605624436
a4a399e0,19,5,0.61519,375.34460637017014
d4270efc,19,0,0.09207,893.5960965749894
957796e0,19,0,0.03443,740.6854826737548
78ce3bab,19,0,0.00893,376.0423973189931
60760148,19,0,0.02834,431.06882810088325
5eac0b24,19,3,0.10202,537.0635892690598
5cafec9f,19,0,0.00674,544.409108249256
ad8153f8,19,1,0.06437,279.3957545117125
78eaa11e,19,0,0.07178,214.33824132891067
1f9012d1,19,0,0.05185,98.69695356994559
8d66d502,19,1,0.0653,712.4982260819597
1a1685ad,19,1,0.08072,688.276388326154
afbc2e22,19,0,0.00793,640.7120967430217
2e23216d,19,0,0.03619,353.5353535353535
eda1ed99,19,0,0.08472,386.9204062563953
f3fb7a0c,19,5,3.14358,85.00462536478089
feb5d49b,19,1,0.3528,633.0161055372395
9bd1560c,19,0,0.00768,812.2948601279837
6a97c123,19,0,0.00609,170.35775127768312
47235d1f,19,1,0.35144,118.9807360362172
14a06ce1,19,0,0.00499,185.87360594795538
89c9d5ba,19,0,0.07882,515.1408224283263
802bcd6f,19,4,0.04836,610.8182281039362
b5f1a762,19,0,0.03607,289.7285320563174
f89b93ae,19,0,0.06949,97.37051197951797
352ce11a,19,0,0.04275,282.3428682752767
e27e8033,19,0,0.16027,90.14257469937428
1778258c,19,0,0.02641,138.59581815255123
954f2cb4,19,1,0.02903,890.3549514176459
cb173123,19,0,0.0906,759.9575314953962
ce5d1ed1,19,0,0.07138,188.72749643810334
118e2f5e,19,2,0.33175,263.0638064263065
bb345b03,19,0,0.05328,622.4561493379912
d7a280be,19,2,0.10728,408.05973072295507
5b08009a,19,0,0.07969,46.474816405219975
638a036c,19,0,0.01436,443.42359767891685
a8cdc2c2,19,1,0.14441,324.36140507360886
6e97cded,19,5,1.81439,30.34376945917533
c3885694,19,0,0.21057,206.57649883868535
f4cdaee1,19,8,0.36363,446.34166202160225
377480be,19,1,0.17161,246.49346798801244
19deb977,19,0,0.05289,464.94945263761065
211eb2ae,19,1,0.03086,563.9732936363322
ab95b70d,19,0,0.01203,153.55787588092488
f526a4e0,19,1,0.05988,32.846116832704354
ecc34c2e,19,0,0.05045,560.5175816966054
e3e35fdb,19,0,0.00725,440.20079945513453
df31f97d,19,0,0.07223,56.86895328801726
e769f6fe,19,1,0.04209,809.6225228255206
5bc8b302,19,0,0.20721,135.804518564079
79e354b2,19,0,0.09318,73.06719237238796
ff84071f,19,0,0.03524,495.5613283412093
a6484004,19,0,0.00818,249.9258496073932
20760acb,19,0,0.13806,470.260975392352
52fd31d7,20,0,0.31678,600.2859764453763
3421b03c,20,0,0.06362,177.42476329134664
ff529e8f,20,0,0.00742,710.0300182735884
c304b52e,20,0,0.00482,780.5416473624343
ca72fd20,20,1,0.05352,822.48087255426594
6028e7b7,20,1,0.10886,296.7101107186139
fdb23048,20,0,0.01977,365.1108027625018
0f7c71d8,20,0,0.03014,1066.8528903020901
34fe95a5,20,5,0.49732,594.115052610451
11184bca,20,1,0.06535,183.00765378528897
aadc708f,20,4,0.08053,283.5878745300838
45e05b54,20,9,0.25889,23.9954373878171
056f421c,20,0,0.0853,204.8798767679124
525214eb,20,1,0.03971,958.6983507157579
a33682bf,20,0,0.05818,368.44976623996035
be428bac,20,0,0.09676,190.0626971760317
8f3fe004,20,1,0.06205,830.2693889281142
88d245ba,20,3,0.10585,220.1739890567531
72cd92d3,20,3,0.09042,340.63066593778666
a06de818,20,1,0.10897,797.1325102825191
d531f652,20,0,0.20186,29.069535762204044
7778c917,20,0,0.0889,76.39386677978612
205e19b2,20,6,0.23709,558.9809818057755
9a312f28,20,2,0.01883,704.5060832339084
0eb837a8,20,1,0.05754,134.73879220505106
0f9ed4e2,20,9,0.36707,181.5464612953775
c2be3453,20,71,5.6162,38.82363172553379
e24cd8b8,20,0,0.01801,479.45561684811594
550e54c5,20,4,0.05582,496.62741346355733
156ec693,20,2,0.0299,407.13297155731294
cf35c6c5,20,0,0.02631,377.55432912249995
14298a4c,20,0,0.0478,803.261771164723
5e125303,20,2,0.21601,210.6063792382443
21255d80,20,1,0.01906,986.3220822997204
55a7fd48,20,0,0.02016,976.6026116446706
a4728441,20,0,0.02028,431.43600925495457
acd4504e,20,0,0.00649,760.389284123808
8ccec174,20,0,0.02374,462.24247605624436
a4a399e0,20,5,0.61519,383.4721767142915
d4270efc,20,2,0.09207,893.5960965749894
957796e0,20,1,0.03443,740.6854826737548
78ce3bab,20,0,0.00893,376.0423973189931
60760148,20,0,0.02834,431.06882810088325
5eac0b24,20,3,0.10202,566.4695880928198
5cafec9f,20,0,0.00674,544.409108249256
ad8153f8,20,1,0.06437,294.93094171071823
78eaa11e,20,0,0.07178,214.33824132891067
1f9012d1,20,0,0.05185,98.69695356994559
8d66d502,20,2,0.0653,727.8121617634298
1a1685ad,20,0,0.08072,700.664891794935
afbc2e22,20,0,0.00793,640.7120967430217
2e23216d,20,0,0.03619,353.5353535353535
eda1ed99,20,2,0.08472,386.9204062563953
f3fb7a0c,20,18,3.14358,86.59516863073881
feb5d49b,20,3,0.3528,635.8505726574209
9bd1560c,20,0,0.00768,812.2948601279837
6a97c123,20,0,0.00609,170.35775127768312
47235d1f,20,8,0.35144,121.82617195700026
14a06ce1,20,0,0.00499,185.87360594795538
89c9d5ba,20,1,0.07882,515.1408224283263
802bcd6f,20,2,0.04836,693.5312140427287
b5f1a762,20,1,0.03607,289.7285320563174
f89b93ae,20,3,0.06949,97.37051197951797
352ce11a,20,2,0.04275,282.3428682752767
e27e8033,20,3,0.16027,90.14257469937428
1778258c,20,0,0.02641,138.59581815255123
954f2cb4,20,0,0.02903,924.8020750828199
cb173123,20,0,0.0906,759.9575314953962
ce5d1ed1,20,0,0.07138,188.72749643810334
118e2f5e,20,4,0.33175,269.0924424474067
bb345b03,20,2,0.05328,622.4561493379912
d7a280be,20,1,0.10728,426.7025346006582
5b08009a,20,2,0.07969,46.474816405219975
638a036c,20,0,0.01436,443.42359767891685
a8cdc2c2,20,1,0.14441,331.28613327802685
6e97cded,20,33,1.81439,33.09951656977449
c3885694,20,4,0.21057,206.57649883868535
f4cdaee1,20,2,0.36363,468.3420470283399
377480be,20,0,0.17161,252.32063423706555
19deb977,20,0,0.05289,464.94945263761065
211eb2ae,20,0,0.03086,596.377700635684
ab95b70d,20,0,0.01203,153.55787588092488
f526a4e0,20,0,0.05988,49.546183632971555
ecc34c2e,20,1,0.05045,560.5175816966054
e3e35fdb,20,0,0.00725,440.20079945513453
df31f97d,20,0,0.07223,56.86895328801726
e769f6fe,20,0,0.04209,833.3811353225508
5bc8b302,20,6,0.20721,135.804518564079
79e354b2,20,1,0.09318,73.06719237238796
ff84071f,20,1,0.03524,495.5613283412093
a6484004,20,0,0.00818,249.9258496073932
20760acb,20,2,0.13806,470.260975392352
